npanxx,lata,ocn
802321,124,7188
802327,124,7188
802332,124,7188
802335,124,7188
802347,124,7188
802354,124,7188
802357,124,7188
802378,124,7188
802385,124,7188
802386,124,7188
802392,124,7188
802419,124,7188
802427,124,7188
802428,124,7188
802430,124,7188
802431,124,7188
802435,124,7188
802441,124,7188
802444,124,7188
802449,124,7188
802451,124,7188
802455,124,7188
802465,124,7188
802466,124,7188
802473,124,7188
802487,124,7188
802494,124,7188
802499,124,7188
802518,124,7188
802522,124,7188
802526,124,7188
802529,124,7188
802532,124,7188
802536,124,7188
802541,124,7188
802542,124,7188
802549,124,7188
802551,124,7188
802553,124,7188
802566,124,7188
802588,124,7188
802589,124,7188
802625,124,7188
802627,124,7188
802631,124,7188
802634,124,7188
802647,124,7188
802648,124,7188
802656,124,7188
802659,124,7188
802671,124,7188
802693,124,7188
802715,124,7188
802724,124,7188
802725,124,7188
802727,124,7188
802729,124,7188
802730,124,7188
802752,124,7188
802753,124,7188
802760,124,7188
802764,124,7188
802776,124,7188
802794,124,7188
802797,124,7188
802821,124,7188
802831,124,7188
802846,124,7188
802847,124,7188
802851,124,7188
802856,124,7188
802858,124,7188
802870,124,7188
802880,124,7188
802882,124,7188
802884,124,7188
802891,124,7188
802898,124,7188
802944,124,7188
802949,124,7188
802967,124,7188
802544,124,7229
802569,124,7229
802798,124,7229
802830,124,7229
802922,124,7229
802275,124,7421
802318,124,7421
802323,124,7421
802662,124,7421
802448,124,786F
802521,124,786F
802622,124,851F
802638,124,881G
802282,124,9450
802294,124,9450
802339,124,9450
802395,124,9450
802458,124,9450
802552,124,9450
802565,124,9450
802587,124,9450
802613,124,9450
802618,124,9450
802664,124,9450
802681,124,9450
802698,124,9450
802705,124,9450
802731,124,9450
802732,124,9450
802733,124,9450
802735,124,9450
802736,124,9450
802739,124,9450
802750,124,9450
802761,124,9450
802768,124,9450
802771,124,9450
802778,124,9450
802779,124,9450
802783,124,9450
802787,124,9450
802788,124,9450
802789,124,9450
802881,124,9450
802917,124,9450
802692,124,9814
413467,126,0036
413698,126,0037
413314,126,131D
413799,126,236F
413209,126,2899
413304,126,2899
413328,126,2899
413331,126,293C
413285,126,311D
413391,126,316E
413206,126,3370
413216,126,3370
413217,126,3370
413233,126,3370
413248,126,3370
413252,126,3370
413313,126,3370
413366,126,3370
413384,126,3370
413398,126,3370
413437,126,3370
413486,126,3370
413495,126,3370
413509,126,3370
413551,126,3370
413570,126,3370
413595,126,3370
413629,126,3370
413645,126,3370
413676,126,3370
413693,126,3370
413727,126,3370
413759,126,3370
413779,126,3370
413842,126,3370
413875,126,3370
413888,126,3370
413935,126,3370
413937,126,3370
413995,126,3370
413998,126,3370
413997,126,3849
413930,126,393H
413239,126,4018
413251,126,4018
413306,126,4018
413320,126,4018
413338,126,4018
413340,126,4018
413341,126,4018
413349,126,4018
413418,126,4018
413459,126,4018
413461,126,4018
413471,126,4018
413497,126,4018
413591,126,4018
413650,126,4018
413728,126,4018
413729,126,4018
413849,126,4018
413853,126,4018
413994,126,4018
413212,126,4036
413230,126,4036
413250,126,4036
413297,126,4036
413301,126,4036
413329,126,4036
413336,126,4036
413388,126,4036
413404,126,4036
413406,126,4036
413446,126,4036
413522,126,4036
413561,126,4036
413563,126,4036
413626,126,4036
413627,126,4036
413695,126,4036
413801,126,4036
413824,126,4036
413214,126,4052
413315,126,4052
413358,126,4052
413387,126,4052
413454,126,4052
413474,126,4052
413512,126,4052
413610,126,4052
413652,126,4052
413675,126,4052
413687,126,4052
413717,126,4052
413754,126,4052
413776,126,4052
413813,126,4052
413865,126,4052
413893,126,4052
413931,126,4052
413944,126,4052
413961,126,4052
413303,126,4084
413346,126,4084
413372,126,4084
413523,126,4084
413553,126,4084
413642,126,4084
413686,126,4084
413726,126,4084
413769,126,4084
413794,126,4084
413854,126,4084
413881,126,4084
413884,126,4084
413993,126,4084
413228,126,4673
413282,126,4673
413318,126,4673
413332,126,4673
413376,126,4673
413382,126,4673
413385,126,4673
413420,126,4673
413425,126,4673
413439,126,4673
413485,126,4673
413517,126,4673
413541,126,4673
413612,126,4673
413639,126,4673
413641,126,4673
413643,126,4673
413658,126,4673
413668,126,4673
413682,126,4673
413692,126,4673
413712,126,4673
413725,126,4673
413740,126,4673
413771,126,4673
413798,126,4673
413825,126,4673
413828,126,4673
413831,126,4673
413895,126,4673
413777,126,5562
413203,126,6101
413207,126,6101
413255,126,6101
413276,126,6101
413363,126,6101
413455,126,6101
413835,126,6101
413234,126,6387
413237,126,6387
413244,126,6387
413262,126,6387
413265,126,6387
413281,126,6387
413302,126,6387
413316,126,6387
413335,126,6387
413345,126,6387
413348,126,6387
413351,126,6387
413355,126,6387
413374,126,6387
413427,126,6387
413441,126,6387
413478,126,6387
413519,126,6387
413530,126,6387
413531,126,6387
413537,126,6387
413544,126,6387
413575,126,6387
413636,126,6387
413685,126,6387
413768,126,6387
413770,126,6387
413822,126,6387
413834,126,6387
413896,126,6387
413218,126,6664
413219,126,6664
413221,126,6664
413222,126,6664
413246,126,6664
413326,126,6664
413347,126,6664
413386,126,6664
413657,126,6664
413829,126,6664
413841,126,6664
413883,126,6664
413977,126,6664
413204,126,6889
413210,126,6889
413309,126,6889
413310,126,6889
413317,126,6889
413330,126,6889
413364,126,6889
413409,126,6889
413417,126,6889
413433,126,6889
413847,126,6889
413885,126,6889
413949,126,6889
413223,126,7103
413224,126,7103
413241,126,7103
413242,126,7103
413271,126,7103
413272,126,7103
413279,126,7103
413308,126,7103
413324,126,7103
413362,126,7103
413377,126,7103
413887,126,7103
413923,126,7103
413225,126,7135
413240,126,7135
413275,126,7135
413325,126,7135
413350,126,7135
413429,126,7135
413449,126,7135
413504,126,7135
413559,126,7135
413579,126,7135
413588,126,7135
413631,126,7135
413672,126,7135
413213,126,7421
413231,126,7421
413307,126,7421
413356,126,7421
413475,126,7421
413899,126,7421
413200,126,745B
413370,126,745B
413654,126,745B
413270,126,7575
413208,126,7755
413215,126,7755
413235,126,7755
413254,126,7755
413280,126,7755
413294,126,7755
413305,126,7755
413312,126,7755
413321,126,7755
413334,126,7755
413352,126,7755
413361,126,7755
413375,126,7755
413383,126,7755
413403,126,7755
413410,126,7755
413431,126,7755
413451,126,7755
413460,126,7755
413473,126,7755
413480,126,7755
413487,126,7755
413502,126,7755
413513,126,7755
413521,126,7755
413556,126,7755
413581,126,7755
413604,126,7755
413618,126,7755
413622,126,7755
413638,126,7755
413647,126,7755
413653,126,7755
413669,126,7755
413674,126,7755
413677,126,7755
413683,126,7755
413691,126,7755
413702,126,7755
413714,126,7755
413723,126,7755
413751,126,7755
413764,126,7755
413778,126,7755
413793,126,7755
413803,126,7755
413812,126,7755
413826,126,7755
413832,126,7755
413845,126,7755
413300,126,871D
413344,126,871D
413353,126,871D
413464,126,871D
413205,126,9102
413226,126,9102
413229,126,9102
413232,126,9102
413236,126,9102
413238,126,9102
413243,126,9102
413245,126,9102
413247,126,9102
413253,126,9102
413256,126,9102
413258,126,9102
413259,126,9102
413261,126,9102
413263,126,9102
413264,126,9102
413266,126,9102
413267,126,9102
413268,126,9102
413269,126,9102
413273,126,9102
413274,126,9102
413277,126,9102
413283,126,9102
413284,126,9102
413286,126,9102
413288,126,9102
413289,126,9102
413290,126,9102
413292,126,9102
413293,126,9102
413295,126,9102
413296,126,9102
413298,126,9102
413322,126,9102
413323,126,9102
413337,126,9102
413339,126,9102
413354,126,9102
413357,126,9102
413365,126,9102
413367,126,9102
413369,126,9102
413378,126,9102
413394,126,9102
413395,126,9102
413397,126,9102
413423,126,9102
413424,126,9102
413426,126,9102
413436,126,9102
413442,126,9102
413443,126,9102
413445,126,9102
413447,126,9102
413448,126,9102
413452,126,9102
413457,126,9102
413458,126,9102
413477,126,9102
413493,126,9102
413494,126,9102
413496,126,9102
413498,126,9102
413499,126,9102
413525,126,9102
413526,126,9102
413527,126,9102
413528,126,9102
413529,126,9102
413532,126,9102
413533,126,9102
413534,126,9102
413535,126,9102
413536,126,9102
413538,126,9102
413539,126,9102
413540,126,9102
413542,126,9102
413543,126,9102
413545,126,9102
413546,126,9102
413547,126,9102
413548,126,9102
413549,126,9102
413552,126,9102
413557,126,9102
413562,126,9102
413564,126,9102
413565,126,9102
413566,126,9102
413567,126,9102
413568,126,9102
413569,126,9102
413572,126,9102
413573,126,9102
413577,126,9102
413582,126,9102
413583,126,9102
413584,126,9102
413585,126,9102
413586,126,9102
413587,126,9102
413589,126,9102
413592,126,9102
413593,126,9102
413594,126,9102
413596,126,9102
413597,126,9102
413598,126,9102
413599,126,9102
413623,126,9102
413624,126,9102
413625,126,9102
413628,126,9102
413634,126,9102
413637,126,9102
413644,126,9102
413648,126,9102
413655,126,9102
413659,126,9102
413662,126,9102
413663,126,9102
413664,126,9102
413665,126,9102
413667,126,9102
413684,126,9102
413730,126,9102
413731,126,9102
413732,126,9102
413733,126,9102
413734,126,9102
413735,126,9102
413736,126,9102
413737,126,9102
413739,126,9102
413743,126,9102
413744,126,9102
413746,126,9102
413747,126,9102
413748,126,9102
413749,126,9102
413750,126,9102
413755,126,9102
413772,126,9102
413773,126,9102
413774,126,9102
413775,126,9102
413781,126,9102
413782,126,9102
413783,126,9102
413784,126,9102
413785,126,9102
413786,126,9102
413787,126,9102
413788,126,9102
413789,126,9102
413796,126,9102
413814,126,9102
413821,126,9102
413827,126,9102
413846,126,9102
413848,126,9102
413858,126,9102
413861,126,9102
413862,126,9102
413863,126,9102
413886,126,9102
413967,126,9102
413992,126,9102
413505,126,966C
413227,126,9748
413249,126,9748
413257,126,9748
413578,126,9748
413333,126,989G
413444,126,989G
413500,126,989G
413600,126,989G
413666,126,989G
413800,126,989G
413327,126,990E
413342,126,990E
413359,126,990E
413400,126,990E
413402,126,990E
413407,126,990E
413438,126,990E
413453,126,990E
413489,126,990E
413679,126,990E
413752,126,990E
413758,126,990E
413889,126,990E
774296,128,019F
774321,128,019F
857239,128,019F
857756,128,0334
857770,128,116E
339210,128,131D
339215,128,131D
774302,128,131D
774520,128,131D
857243,128,131D
857309,128,131D
857856,128,131D
857971,128,131D
978966,128,131D
508575,128,174A
617280,128,174A
781212,128,174A
978217,128,174A
857415,128,197D
351202,128,268F
351205,128,268F
351206,128,268F
774304,128,268F
774334,128,268F
774336,128,268F
774337,128,268F
774409,128,268F
774460,128,268F
774479,128,268F
774489,128,268F
774539,128,268F
774553,128,268F
774559,128,268F
774703,128,268F
774728,128,268F
774806,128,268F
781327,128,268F
781384,128,268F
781566,128,268F
781666,128,268F
857240,128,268F
857256,128,268F
857269,128,268F
857444,128,268F
857777,128,268F
857999,128,268F
978300,128,268F
978315,128,268F
978321,128,268F
978419,128,268F
978484,128,268F
978515,128,268F
978708,128,268F
978743,128,268F
978791,128,268F
978999,128,268F
339200,128,2899
339532,128,2899
339600,128,2899
339613,128,2899
339674,128,2899
339686,128,2899
339883,128,2899
508319,128,2899
508418,128,2899
508749,128,2899
508848,128,2899
508986,128,2899
617313,128,2899
617321,128,2899
617456,128,2899
617758,128,2899
617801,128,2899
617902,128,2899
617904,128,2899
617986,128,2899
774324,128,2899
774348,128,2899
774421,128,2899
774435,128,2899
774619,128,2899
774759,128,2899
774776,128,2899
774827,128,2899
774907,128,2899
774987,128,2899
781465,128,2899
781644,128,2899
781722,128,2899
781916,128,2899
781957,128,2899
781966,128,2899
857220,128,2899
857252,128,2899
857253,128,2899
857254,128,2899
857255,128,2899
857293,128,2899
857364,128,2899
857373,128,2899
857401,128,2899
857547,128,2899
978279,128,2899
978349,128,2899
978651,128,2899
978752,128,2899
978839,128,2899
508731,128,293C
508779,128,293C
774234,128,293C
774241,128,293C
774243,128,293C
978650,128,293C
617302,128,316E
617682,128,316E
857216,128,316E
857245,128,316E
508373,128,3370
508471,128,3370
508488,128,3370
508499,128,3370
508506,128,3370
508521,128,3370
508568,128,3370
508656,128,3370
508659,128,3370
508683,128,3370
508970,128,3370
617221,128,3370
617226,128,3370
617286,128,3370
617309,128,3370
617340,128,3370
617391,128,3370
617409,128,3370
617410,128,3370
617844,128,3370
617903,128,3370
774203,128,3370
774204,128,3370
774213,128,3370
774221,128,3370
774237,128,3370
774250,128,3370
774352,128,3370
774354,128,3370
774495,128,3370
774521,128,3370
774614,128,3370
774654,128,3370
774760,128,3370
774799,128,3370
774808,128,3370
781244,128,3370
781349,128,3370
781352,128,3370
781362,128,3370
781404,128,3370
781475,128,3370
781514,128,3370
781521,128,3370
781610,128,3370
781664,128,3370
781737,128,3370
781801,128,3370
781804,128,3370
781810,128,3370
781815,128,3370
781859,128,3370
781879,128,3370
781886,128,3370
781905,128,3370
781914,128,3370
781974,128,3370
857223,128,3370
857228,128,3370
857229,128,3370
857574,128,3370
978203,128,3370
978212,128,3370
978225,128,3370
978243,128,3370
978289,128,3370
978309,128,3370
978391,128,3370
978398,128,3370
978420,128,3370
978520,128,3370
978533,128,3370
978569,128,3370
978584,128,3370
978586,128,3370
978598,128,3370
978599,128,3370
978602,128,3370
978620,128,3370
978624,128,3370
978652,128,3370
978668,128,3370
978672,128,3370
978678,128,3370
978696,128,3370
978715,128,3370
978727,128,3370
978728,128,3370
978783,128,3370
978785,128,3370
978822,128,3370
978831,128,3370
978870,128,3370
978879,128,3370
978888,128,3370
978893,128,3370
978898,128,3370
978968,128,3370
857930,128,393H
339201,128,4018
339204,128,4018
339244,128,4018
339309,128,4018
339337,128,4018
339526,128,4018
339970,128,4018
508202,128,4018
508203,128,4018
508210,128,4018
508214,128,4018
508219,128,4018
508283,128,4018
508306,128,4018
508332,128,4018
508338,128,4018
508340,128,4018
508403,128,4018
508419,128,4018
508434,128,4018
508500,128,4018
508556,128,4018
508558,128,4018
508570,128,4018
508593,128,4018
508603,128,4018
508619,128,4018
508709,128,4018
508714,128,4018
508715,128,4018
508812,128,4018
508859,128,4018
508915,128,4018
617275,128,4018
617401,128,4018
617500,128,4018
617505,128,4018
617606,128,4018
617765,128,4018
617934,128,4018
617997,128,4018
774207,128,4018
774214,128,4018
774252,128,4018
774323,128,4018
774330,128,4018
774450,128,4018
774470,128,4018
774481,128,4018
774538,128,4018
774567,128,4018
774745,128,4018
774763,128,4018
774768,128,4018
774847,128,4018
774854,128,4018
774901,128,4018
774999,128,4018
781214,128,4018
781277,128,4018
781312,128,4018
781325,128,4018
781328,128,4018
781336,128,4018
781399,128,4018
781518,128,4018
781519,128,4018
781651,128,4018
781708,128,4018
781713,128,4018
781780,128,4018
781786,128,4018
781836,128,4018
781995,128,4018
781996,128,4018
857305,128,4018
857414,128,4018
857776,128,4018
857972,128,4018
978237,128,4018
978252,128,4018
978319,128,4018
978331,128,4018
978381,128,4018
978401,128,4018
978607,128,4018
978613,128,4018
978615,128,4018
978616,128,4018
978627,128,4018
978666,128,4018
978673,128,4018
978707,128,4018
978710,128,4018
978712,128,4018
978735,128,4018
978767,128,4018
978780,128,4018
978800,128,4018
978801,128,4018
978812,128,4018
978819,128,4018
978820,128,4018
978890,128,4018
978894,128,4018
978903,128,4018
978910,128,4018
978919,128,4018
978925,128,4018
978938,128,4018
978951,128,4018
978956,128,4018
978961,128,4018
978965,128,4018
978986,128,4018
339206,128,4036
339927,128,4036
508212,128,4036
508241,128,4036
508246,128,4036
508264,128,4036
508265,128,4036
508280,128,4036
508284,128,4036
508308,128,4036
508314,128,4036
508317,128,4036
508322,128,4036
508331,128,4036
508335,128,4036
508344,128,4036
508353,128,4036
508361,128,4036
508364,128,4036
508367,128,4036
508395,128,4036
508414,128,4036
508415,128,4036
508423,128,4036
508446,128,4036
508451,128,4036
508493,128,4036
508494,128,4036
508498,128,4036
508517,128,4036
508524,128,4036
508527,128,4036
508542,128,4036
508560,128,4036
508566,128,4036
508572,128,4036
508574,128,4036
508577,128,4036
508596,128,4036
508617,128,4036
508631,128,4036
508633,128,4036
508642,128,4036
508648,128,4036
508649,128,4036
508654,128,4036
508662,128,4036
508667,128,4036
508733,128,4036
508736,128,4036
508783,128,4036
508813,128,4036
508826,128,4036
508843,128,4036
508846,128,4036
508847,128,4036
508873,128,4036
508878,128,4036
508932,128,4036
508971,128,4036
508981,128,4036
617240,128,4036
617257,128,4036
617281,128,4036
617283,128,4036
617291,128,4036
617301,128,4036
617306,128,4036
617320,128,4036
617335,128,4036
617347,128,4036
617365,128,4036
617416,128,4036
617417,128,4036
617435,128,4036
617460,128,4036
617462,128,4036
617470,128,4036
617480,128,4036
617510,128,4036
617513,128,4036
617515,128,4036
617538,128,4036
617543,128,4036
617584,128,4036
617605,128,4036
617610,128,4036
617633,128,4036
617640,128,4036
617650,128,4036
617653,128,4036
617678,128,4036
617688,128,4036
617697,128,4036
617710,128,4036
617750,128,4036
617755,128,4036
617759,128,4036
617763,128,4036
617771,128,4036
617775,128,4036
617784,128,4036
617791,128,4036
617794,128,4036
617803,128,4036
617816,128,4036
617817,128,4036
617827,128,4036
617834,128,4036
617838,128,4036
617840,128,4036
617842,128,4036
617849,128,4036
617852,128,4036
617893,128,4036
617899,128,4036
617901,128,4036
